Codigo;Estacao;CodigoAdicional;Latitude;Longitude;Altitude;AreaDrenagem;TipoEstacao;Bacia;BaciaCodigo;SubBacia;SubBaciaCodigo;RioCodigo;Rio;Jurisdicao;EstadoNome;EstadoSigla;EstadoCodigo;MunicipioCodigo;Municipio;OperadoraCodigo;OperadoraSigla;OperadoraNome;ResponsavelCodigo;ResponsavelSigla;ResponsavelNome
77519000;ARTIGAS - PUERTO CENTRAL;86,0;-30,39;-56,45;89,18;4620;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77101000;RIO QUARAÍ;1;URUGUAI;UR;61;61010000;ARTIGAS;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
77150001;URUGUAIANA;NA;-29,74;-57,08;NA;190000;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;70001000;RIO URUGUAI;1;RIO GRANDE DO SUL;RS;24;24224000;URUGUAIANA;79;ELETROSUL;Eletrosul Centrais Elétricas S.A.;79;ELETROSUL;Eletrosul Centrais Elétricas S.A.
77519800;QUARAÍ - Arroio Garupá;NA;-30,12;-56,42;NA;NA;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77200200;ARROIO GARUPA;2;RIO GRANDE DO SUL;RS;24;24153000;QUARAÍ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
77650000;PUENTE RUTA 4, Rio Arapey Chico;173,0;-31,03;-56,89;99,57;520;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77304000;RIO ARAPEI CHICO;3;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
77500000;QUARAÍ;ANA;-30,38;-56,46;86,25;4570;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77101000;RIO QUARAÍ;1;RIO GRANDE DO SUL;RS;24;24153000;QUARAÍ;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
77495000;QUARAÍ/Arroio Areal;NA;-30,45;-56,3;NA;NA;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77180000;ARROIO AREAL;2;RIO GRANDE DO SUL;RS;24;24153000;QUARAÍ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
77550000;PASSO DO LEÃO;NA;-30,11;-57,08;20;8680;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77101000;RIO QUARAÍ;1;RIO GRANDE DO SUL;RS;24;24224000;URUGUAIANA;1;ANA;Agência Nacional de Águas;1;ANA;Agência Nacional de Águas
77580000;PASO DE LA CRUZ;175,0;-30,28;-57,29;39,16;13100;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77101000;RIO QUARAÍ;1;URUGUAI;UR;61;61650000;TOMAS GOMENSORO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
77586000;PASO TIRAPONCHOS;195;-30,43;-57,29;-1;517;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77290000;ARROIO TIRA PONCHO;2;URUGUAI;UR;61;61650000;TOMAS GOMENSORO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
77560000;JAVIER DE VIANA, arr.3 Cruces;155,0;-30,43;-56,8;86,63;618;1;RIO URUGUAI;7;RIOS URUGUAI,QUARAÍ E OUTROS;77;77301000;ARROIO TRES CRUCES;3;URUGUAI;UR;61;61660000;JAVIER DE VIANA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78500000;CONCORDIA (DNCPVN-611);480;-31,4;-58,01;NA;243000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;ARGENTINA;AR;62;6,2e+07;ARGENTINA;902;ARGENTINA;Argentina;902;ARGENTINA;Argentina
78010000;CONSTITUCION;29,0;-31,06;-57,86;19,07;240000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78810000;NUEVO BERLIN;32,0;-32,97;-58,06;0,7;267500;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78700000;PAYSANDU;31,0;-32,31;-58,1;1,02;262400;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61060000;PAYSANDÚ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78630000;PUENTE RUTA 3, Rio Queguai;141;-32,13;-57,93;5,37;7860;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78403000;RIO QUEGUAY GRANDE;3;URUGUAI;UR;61;61060000;PAYSANDÚ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78870000;DARSENA HIGUERITAS;182;-33,87;-58,41;0,71;353000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78600000;PASO ANDRES PEREZ,Rio Queguai;82,0;-32,17;-57,23;34,88;3269;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78403000;RIO QUEGUAY GRANDE;3;URUGUAI;UR;61;61060000;PAYSANDÚ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78820000;FRAY BENTOS;33,0;-33,11;-58,31;0,55;267900;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78400000;APORTE SALTO GRANDE;610;-31,36;-57,95;NA;242000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;ARGENTINA;AR;62;6,2e+07;ARGENTINA;902;ARGENTINA;Argentina;902;ARGENTINA;Argentina
78510000;PUENTE RUTA 3, Rio Dayman;140;-31,45;-57,9;9,51;3010;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78402000;RIO DAIMÁN;3;URUGUAI;UR;61;61060000;PAYSANDÚ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78800000;CONCEPCION DEL URUGUAY;482;-32,48;-58,23;NA;NA;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;ARGENTINA;AR;62;6,2e+07;ARGENTINA;902;ARGENTINA;Argentina;902;ARGENTINA;Argentina
78015000;CONSTITUCION;29.1;-31,06;-57,85;33,55;240000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78200000;SALTO GRANDE (A.ABAJO);162;-31,28;-57,94;0,17;242000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78880000;NUEVA PALMIRA;38,0;-33,87;-58,42;0,72;353000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78100000;EMBALSE SALTO GRANDE;161;-31,28;-57,92;0,17;242000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78850000;DOLORES, Rio San Salvador;18,0;-33,51;-58,22;0,5;2260;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78405000;RIO SAN SALVADOR;3;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78860000;PUERTO ALDÃO;168;-33,56;-58,42;0,51;351460;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78410000;SALTO (CTMSG);30;-31,38;-57,97;2,01;243000;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;70001000;RIO URUGUAI;1;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78050000;PUENTE RUTA 3, arr.Itapebi Grd.;159;-31,18;-57,75;33,42;813;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78401000;ARROIO ITAPEBI GRANDE;3;URUGUAI;UR;61;61040000;SALTO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
78840000;PASO RAMOS,Rio San Salvador;178;-33,55;-58,16;2,54;2160;1;RIO URUGUAI;7;RIOS URUGUAI E OUTROS;78;78405000;RIO SAN SALVADOR;3;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79685000;PASO DE LAS TOSCAS, ar. Caraguatá;66,0;-32,15;-55,02;102,41;972;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79059200;ARROIO CARAGUATÁ;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79100000;BAGÉ/Arroio Bagé;NA;-31,37;-54,09;NA;NA;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79080000;ARROIO BAGÉ;2;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
79490000;PASO AGUIAR (vieja);65,0;-32,29;-54,84;95,17;8060;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79780000;RINCON DEL BONETE (ag. arr.);47,0;-32,83;-56,42;0,3;39500;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79890000;PASO DEL PUERTO;78,0;-33,12;-57,18;16,81;62100;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79980000;ISLA LOBOS (BOCA YAGUARI);147,0;-33,38;-58,37;1,03;71034;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79900000;PASO PALMAR;3,0;-33,05;-57,45;10,19;62500;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79830000;PASO PORRUA;4,0;-32,94;-56,94;28,36;44300;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79200000;FAZENDA SÃO JORGE;NA;-31,45;-54,13;150;704;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
79970000;MERCEDES PTE.R-2;2.2;-33,24;-58,01;0,89;70139;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79700000;PASO RAMIREZ;7,0;-32,5;-55,5;72,87;30800;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79940000;SALTO DEL COLOLÓ;48,0;-33,03;-57,87;0,91;67200;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79975000;PASO ASENCIO;87,0;-33,3;-58,17;0,9;70532;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79450000;PASO MAZANGANO;64,0;-32,1;-54,66;103,57;6540;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79440000;BAGÉ/ACEGUÁ;NA;-31,41;-53,96;NA;NA;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
79950000;RINCON DEL COLOLO;156,0;-33,05;-57,89;2,8;67200;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79760000;SAN GREGÓRIO;6,0;-32,62;-55,82;70,09;35000;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79930000;PASO YAPEYÚ;49,0;-33,03;-57,58;3,32;66800;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79485000;PASO AGUIAR;65.1;-32,28;-54,83;94,44;8000;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79990000;VILLA SORIANO;1,0;-33,39;-58,31;0,47;70990;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61100000;SORIANO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79200010;FAZENDA SÃO JORGE / BAGÉ;NA;-31,45;-54,13;NA;705;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;266;SEMA-RS;Secretaria de Meio Ambiente do Estado do Rio Grande do Sul;266;SEMA-RS;Secretaria de Meio Ambiente do Estado do Rio Grande do Sul
79210000;BAGÉ/Rio Negro;NA;-31,47;-54,13;NA;NA;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
79960000;MERCEDES (PUERTO);2,0;-33,24;-58,03;0,84;70164;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61090000;RIO NEGRO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79810000;PASO DE LOS TOROS;5,0;-32,82;-56,51;47,21;40200;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79500000;PASO PEREIRA;8,0;-32,44;-55,22;84,01;11600;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79400000;ESTÂNCIA DO ESPANTOSO;ANA;-31,53;-54,29;100;1180;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;82;CPRM;Cia de Pesquisa de Recursos Minerais;1;ANA;Agência Nacional de Águas
79400400;ESTÂNCIA DA LAGOA - RIO NEGRO / BAGÉ;NA;-31,61;-54,39;NA;1596;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;RIO GRANDE DO SUL;RS;24;24000100;ACEGUÁ;266;SEMA-RS;Secretaria de Meio Ambiente do Estado do Rio Grande do Sul;266;SEMA-RS;Secretaria de Meio Ambiente do Estado do Rio Grande do Sul
79800000;RINCON DEL BONETE (ag. abajo);47.1;-32,83;-56,42;0,3;39500;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79101000;RIO NEGRO;1;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79480000;RUTA 7, arr.Fraile Muerto;167,0;-32,51;-54,52;121;314;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79102000;ARROIO FRAILE MUERTO;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79430000;BAGÉ/Arroio Piraí;NA;-31,25;-54,32;NA;NA;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79102500;ARROIO PIRAI;2;RIO GRANDE DO SUL;RS;24;24016000;BAGÉ;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS;188;FEPAM-RS;Fundação Estadual de Proteção Ambiental Henrique Luiz Roessler - RS
79525000;PASO MANUEL DIAZ, r.Tacuarembo;51,0;-31,54;-55,67;116,04;2260;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79680000;PASO LAGUNA, Rio Tacuarembo;9,0;-32,24;-55,41;79,55;13900;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79600000;PASO DEL BORRACHO, r.Tacuarembo;52,0;-31,87;-55,47;97,26;6590;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79530000;PASO MANUEL DIAZ, r.Tacuarembo;51.1;-31,52;-55,68;115,04;2210;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79550000;PASO ROGERIO, r.Tacuarembo;154,0;-31,71;-55,66;110,41;2470;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79670000;PASO CERRO CARDOSO, (Rio Tacuarembó);50,0;-32,03;-55,56;88,78;10300;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79510000;PASO TRANQUERAS, Rio Taquarembo;106,0;-31,18;-55,78;137,91;496;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79103000;RIO TAQUAREMBÓ;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79520000;LAURELES, arr.Laureles;105,0;-31,36;-55,87;NA;301;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79104000;RIO LAURELES;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79580000;PASO LOS CUNHA, ar.Curapiru;148,0;-31,73;-55,54;103,92;3420;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79105000;ARROIO CUÑAPIRÚ;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79560000;PASO DE LAS PIEDRAS, ar.Curapi.;107,0;-31,53;-55,58;118,95;1920;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79105000;ARROIO CUÑAPIRÚ;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79570000;PASO DE LA COMPANIA, ar.Corales;61,0;-31,57;-55,46;NA;1040;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79106000;ARROIO CORRALES;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79620000;PICADA DEL MEDICO, ar.Tacuar.Chi.;103,0;-31,63;-56,14;NA;412;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79108000;ARROIO TAQUAREMBÓ CHICO;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79650000;PASO DE LOS NOVILLOS, ar.Tac.Ch;102,0;-31,96;-55,67;96,02;3326;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79108000;ARROIO TAQUAREMBÓ CHICO;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79630000;TACUAREMBO, ar.Tacuarembo Chico;122,0;-31,7;-55,97;121,82;662;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79108000;ARROIO TAQUAREMBÓ CHICO;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79625000;TACUAREMBO R-5, arr.Tacuarembo;622;-31,7;-55,96;120,96;662;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79108000;ARROIO TAQUAREMBÓ CHICO;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79640000;PASO BALTASAR, ar.Três Cruces;123,0;-31,72;-55,77;119,55;862;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109000;ARROIO TRES CRUCES;3;URUGUAI;UR;61;61050000;TAQUAREMBÓ;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79676000;PICADA DE COELHO, ar. Yaguari;55,0;-32,03;-55,37;93,47;2540;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109100;ARROIO YAGUARI;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79674000;PICADA DE COELHO , ar.Yaguari;55.1;-32,03;-55,36;93,57;2540;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109100;ARROIO YAGUARI;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79672000;PASO CASILDO, ar.Yaguari;88,0;-31,81;-55,18;108,8;1460;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109100;ARROIO YAGUARI;3;URUGUAI;UR;61;61020000;RIVERA;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79820000;RUTA 20, arr. Salsipuedes;169,0;-32,64;-56,59;49,32;1600;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109300;ARROIO SALSIPUEDES;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79855000;DURAZNO (Pte. Carretero), rio Yi;125.1;-33,35;-56,52;61,97;8880;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109400;RIO YI;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79840000;SARANDI DEL YI, Rio Yi;57,0;-33,34;-55,61;117,74;1380;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109400;RIO YI;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79880000;PASO DEL BOTE, Rio Yi;54,0;-33,19;-56,87;35,99;12700;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109400;RIO YI;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79850000;DURAZNO, Rio Yi;125,0;-33,36;-56,52;61,67;8880;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109400;RIO YI;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
79845000;POLANCO DEL YÍ, Rio Yi;56,0;-33,47;-56,16;NA;5890;1;RIO URUGUAI;7;RIO URUGUAI, NEGRO E OUTROS;79;79109400;RIO YI;3;URUGUAI;UR;61;61070000;DURAZNO;901;DH - URUGUAI;Uruguai;901;DH - URUGUAI;Uruguai
